GeneID	BaseMean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj
TCONS_00005034	8661.73324939133	-2.13632247398885	0.113199697641671	-18.8721570683986	1.93246970066852e-79	9.44055368542498e-78
TCONS_00000746	291.831615669141	4.60124032992966	0.24384599278629	18.8694523020612	2.03395561657372e-79	9.82469123106789e-78
TCONS_00005536	470.74124665337	-3.24718770621547	0.172169336569251	-18.8604299169694	2.4125031293369e-79	1.15237232811326e-77
TCONS_00005233	13117.6526565916	-4.13552017289294	0.219526954591024	-18.838325255308	3.66376077932555e-79	1.73082500992533e-77
TCONS_00000343	880.979202899788	-2.36259295766087	0.1268068178354	-18.6314347918391	1.7866977895144e-77	8.27283920364414e-76
TCONS_00002756	320.913061699189	2.92984923063246	0.15725375938772	18.6313461887338	1.78965816687347e-77	8.27283920364414e-76
TCONS_00002649	2827.70458556207	-1.57723075151545	0.0853027585055736	-18.4897977409769	2.49488435860159e-76	1.14101147421577e-74
TCONS_00002280	28795.9546125126	-2.24492320582034	0.121715656329511	-18.443997046221	5.82701536655266e-76	2.63687779587473e-74
TCONS_00002410	11559.9818480452	-2.54109924331162	0.137906306584589	-18.4262729257633	8.08659161288953e-76	3.62127680664709e-74
TCONS_00000213	29823.6686445978	1.80718109056615	0.0980795202759603	18.4256722043643	8.17686333949342e-76	3.6239521130394e-74
TCONS_00002857	7321.24496491513	-4.00525399246038	0.21787586150128	-18.3831929102291	1.79109202586934e-75	7.85704552980847e-74
TCONS_00005334	13583.5891980844	-1.74513578495835	0.0953756158785553	-18.2975047540504	8.66265210527798e-75	3.76169105056465e-73
TCONS_00004465	892.613147084196	-2.46671426977576	0.135222994949672	-18.2418254431787	2.40297568661845e-74	1.03303924767727e-72
TCONS_00005651	2218.27725465304	-3.33264832654648	0.182729109541155	-18.2381905921557	2.56820098836184e-74	1.09313822267005e-72
TCONS_00002367	265.097472472717	-3.2642882925722	0.179158468415938	-18.2201172036912	3.57388702112012e-74	1.50628826507798e-72
TCONS_00002364	357.300998264564	-3.106944604015	0.171282805827264	-18.1392673304774	1.56098226930795e-73	6.51520657840278e-72
TCONS_00000745	501.263860554752	2.45487057287737	0.136260762476966	18.0159756062744	1.45984512489165e-72	6.03449441529733e-71
TCONS_00005292	592.15307266063	2.59383186809816	0.144519074084381	17.9480244011506	4.97280840837548e-72	2.03600984262916e-70
TCONS_00000351	335.555137958241	-2.79649286102322	0.156008927622547	-17.9252104583986	7.49663197145059e-72	3.0403793250251e-70
TCONS_00005036	1630.99614004728	-2.27211537701484	0.126982100287794	-17.8931941735511	1.3324663216033e-71	5.35352590333885e-70
TCONS_00002551	1097.81518211014	2.61407277042848	0.146283404101524	17.8699202857916	2.02283197989055e-71	8.05199507550876e-70
TCONS_00003663	937.293147906398	-3.00891654025599	0.171138084378659	-17.5818056581637	3.39587387770436e-69	1.33934511928909e-67
TCONS_00001121	1225.66416783552	2.76811714678219	0.157491635951013	17.5762803533466	3.74343264583882e-69	1.46300154040555e-67
TCONS_00002185	938.222192985406	2.68929848864605	0.153565246051452	17.5124161084273	1.15199054740398e-68	4.46162825521597e-67
TCONS_00000414	827.394780240596	-2.27481813616494	0.130337361066351	-17.4533082268475	3.24860424664063e-68	1.24694193359894e-66
TCONS_00000249	1448.02438265086	-1.89575727286411	0.108628506229199	-17.4517475998812	3.33859870892204e-68	1.27014476545627e-66
TCONS_00001674	1283.05499424503	-2.3701131329041	0.136418972086332	-17.3737794432595	1.3035036342615e-67	4.91558081025455e-66
TCONS_00000970	8523.67571372156	1.74945940107063	0.101296008972274	17.2707633678785	7.81024405632925e-67	2.91967297375299e-65
TCONS_00000476	5079.11391448959	-1.42987755460103	0.0832298891477214	-17.179856530425	3.75839539586142e-66	1.38096938519729e-64
TCONS_00001636	883.232086542287	3.0860376079843	0.179629225175254	17.1800418610804	3.74640765780536e-66	1.38096938519729e-64
TCONS_00001642	1978.03186687937	-2.93214437735242	0.170796097124825	-17.1675139345221	4.64910099408076e-66	1.69376992996213e-64
TCONS_00004565	372.517586241813	2.4268426146585	0.14151127549685	17.1494646355054	6.34341622004111e-66	2.29162574201317e-64
TCONS_00000617	2623.51408649846	-1.4670520431558	0.0856837076195342	-17.1217152468475	1.02218558529966e-65	3.66197985933603e-64
TCONS_00001366	970.617746424816	-2.69161505474505	0.158265319485794	-17.0069795675397	7.29005347892865e-65	2.59007767817473e-63
TCONS_00002341	11730.8356743062	-2.48830560101647	0.146520950367192	-16.9825925560857	1.10495325706646e-64	3.8936016820727e-63
TCONS_00004737	2454.48744439314	-2.29306807183122	0.135841369670728	-16.8804840336157	6.26292119876303e-64	2.18896733605547e-62
TCONS_00004972	532.530975929437	-1.9000789366164	0.1132261470326	-16.7812734638876	3.34583527369313e-63	1.15997950335539e-61
TCONS_00005579	229.536189777109	-3.341992302022	0.199310826034439	-16.7677409627741	4.2018231043803e-63	1.44509100205847e-61
TCONS_00005014	1262.50122912482	1.83247242468117	0.109442322864461	16.743727442176	6.29216867389324e-63	2.14682802611643e-61
TCONS_00000651	1716.68876995319	-1.45765723693387	0.0870800520064044	-16.7392784380361	6.78051252025816e-63	2.29523018303857e-61
TCONS_00001177	262.58010744652	2.95316999200458	0.176472434930537	16.7344548352099	7.35272409428103e-63	2.46948131885267e-61
TCONS_00004431	5755.58483022679	-2.69176443887536	0.161301642071644	-16.6877683593561	1.60872632905188e-62	5.3611740221659e-61
TCONS_00004530	292.726438111979	2.95344573162363	0.177111196367903	16.675657960599	1.97029998264216e-62	6.5156304810605e-61
TCONS_00004675	1401.94128775617	1.60676076875156	0.096678023657617	16.619710539821	5.01742900652838e-62	1.64655933580653e-60
TCONS_00005493	2167.73453882841	2.13600600396614	0.128614081739738	16.6078704219071	6.11249163317539e-62	1.99072738871371e-60
TCONS_00005094	979.15128025171	-1.79311338151746	0.107988935778962	-16.6046027640064	6.45460195142042e-62	2.08634088640273e-60
TCONS_00001125	639.611347851976	2.32416869051652	0.140113467897975	16.5877608011878	8.5447170646447e-62	2.74132378066474e-60
TCONS_00002566	896.164707698474	2.18182870110485	0.131553495378178	16.5851062705155	8.93075824166071e-62	2.84395034673329e-60
TCONS_00004430	911.478523191788	-2.42503703654098	0.146367002720995	-16.568194958283	1.18324660093045e-61	3.74027730691176e-60
TCONS_00002949	2068.04381769064	-1.75499564734277	0.106127682534297	-16.5366434603489	1.99852243961934e-61	6.27127588899529e-60
TCONS_00002858	3677.11827629557	-3.30433497195776	0.200494628837393	-16.480915180215	5.03173751554239e-61	1.56749562168962e-59
TCONS_00001452	1009.73927745192	2.00632337325547	0.121819006146553	16.4697072872338	6.0562708641522e-61	1.87308693848851e-59
TCONS_00002854	255.174064309447	-3.37404771311893	0.205542699485124	-16.4153128355849	1.48612877001769e-60	4.56347684450432e-59
TCONS_00005650	2923.19842544053	-3.08670686298666	0.188354085258207	-16.3877882380688	2.33797833171878e-60	7.12834670075108e-59
TCONS_00001046	543.041748561611	2.26922918856992	0.138944376164607	16.3319254165536	5.85083236590174e-60	1.77131889725434e-58
TCONS_00002635	2505.41372945771	-2.01635023388757	0.123816280687899	-16.2850169839145	1.26094161720656e-59	3.79076084781189e-58
TCONS_00004615	547.20173795028	2.33939534398586	0.14367802158998	16.2822073835475	1.32019633465384e-59	3.94133614074782e-58
TCONS_00000033	2098.18783089524	-2.42674696478809	0.149373723103911	-16.2461436614252	2.37863807464053e-59	7.05225178129629e-58
TCONS_00001659	2331.10438901413	2.23303496294762	0.13765147758203	16.22238280455	3.50335406462047e-59	1.03156980300023e-57
TCONS_00003144	1180.16407206458	-2.11096649704722	0.131070028437687	-16.1056385064478	2.32881616641161e-58	6.81059911524049e-57
TCONS_00000474	3911.34027293207	1.60424967937663	0.100079807676827	16.0297038595137	7.92595651165363e-58	2.30227615159452e-56
TCONS_00004143	1218.68982041762	3.20711053909913	0.200671133408278	15.981922684286	1.70795519306398e-57	4.92785192951814e-56
TCONS_00002693	1718.90673129966	-1.73205828881944	0.108998926503315	-15.8905995167463	7.36200990497909e-57	2.10995203876701e-55
TCONS_00004577	3246.50890804345	-1.69569657625319	0.10677400367507	-15.8811744234435	8.55612700952746e-57	2.4359463585403e-55
TCONS_00000290	2485.09195975392	-3.1405340056168	0.197757300143411	-15.8807487932902	8.61438641498382e-57	2.4363978419747e-55
TCONS_00001017	12551.7213936933	-1.87758915044895	0.118306132590409	-15.8705986692119	1.01270299105272e-56	2.8454968356442e-55
TCONS_00000488	2305.80603825921	-1.38855131214471	0.0877713625388862	-15.8200952107759	2.26150423829854e-56	6.31312124704247e-55
TCONS_00001676	663.023063713964	-1.73879911326962	0.110121443290899	-15.7898322189292	3.65550926671836e-56	1.0138731830724e-54
TCONS_00004648	291.577730909265	4.13700487840821	0.262303047643282	15.7718521213459	4.86033269160644e-56	1.33939552828308e-54
TCONS_00002855	132.902457673586	-3.45341737210043	0.219211697000119	-15.7538006381957	6.46747287447391e-56	1.77093413295308e-54
TCONS_00001613	340.441133648265	3.44456553049431	0.218697471425122	15.7503674278816	6.82834198044375e-56	1.85791406164099e-54
TCONS_00005336	640.379318854132	-1.88540714941116	0.1199743877389	-15.71508040128	1.19229853089063e-55	3.22370527314392e-54
TCONS_00005467	1241.81137892989	-1.53545582861357	0.097724944274823	-15.7120153918486	1.25136963756951e-55	3.36227379494459e-54
TCONS_00001673	7578.6454388755	-2.28195584183986	0.145779496772856	-15.6534759164072	3.14558960532261e-55	8.39931038092043e-54
TCONS_00002843	1244.98159254301	-1.55069384686545	0.0990985233518105	-15.6480015485228	3.42816876854612e-55	9.09734415801221e-54
TCONS_00000291	906.516840742483	-1.57792983372084	0.100856082272037	-15.6453611738034	3.57336143918189e-55	9.42446676505703e-54
